,player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
770,Chris Silva,silvach01,2022,RS,MIA,187,88,-2.647180395567807,-2.013006998430622,-4.66018739399843,-2.859165261216184,-3.814737022719236,-6.67390228393542,-2.878590760686339,-2.560902468811292,-5.43949322949763,-0.1213423058077024,-0.1213423058077024,0.0,-3.505120578137231,-3.042100041179788,-6.547220619317018,0.4890457786421541
771,Chris Silva,silvach01,2022,RS,MIN,7,3,-3.686469153525977,-21.0916580971523,-24.77812725067827,-17.55537766813454,-11.56507884664319,-29.12045651477773,-6.799082209436524,-20.41610111712531,-27.21518332656184,-0.0371361713305446,-0.0371361713305446,0.0,-4.28298271174154,-15.20804843041706,-19.4910311421586,-0.8285098030188294
772,Anfernee Simons,simonan01,2022,RS,POR,3447,1681,1.839600274763621,-3.122259338305867,-1.282659063542245,2.673319273033171,0.6610596429945723,3.334378916027744,2.198466348212582,-2.466859059756144,-0.2683927115435614,2.106373426244423,2.106373426244423,0.0,2.649890594768575,-2.718729843760185,-0.0688392489916096,-1.032177857809037
773,Marko Simonovic,simonma01,2022,RS,CHI,73,35,-5.088668114370823,6.314502894102279,1.225834779731456,-2.616560355528231,4.886529166150635,2.269968810622404,-4.889678065812034,6.483070324863982,1.593392259051948,0.0779790111642847,0.0779790111642847,0.0,-4.663475362949548,4.791109942045649,0.1276345790961013,0.5403144189712232
774,Zavier Simpson,simpsza01,2022,RS,OKC,354,174,-6.669354361216199,-1.16057359824008,-7.829927959456279,-5.589330227873297,-8.66342407236325,-14.25275430023655,-6.747290453289472,-2.7592087018408,-9.506499155130273,-0.5925201668461123,-0.5925201668461123,0.0,-7.399164745891023,-1.283220721882008,-8.682385467773031,-1.214874984782467
775,Jericho Sims,simsje01,2022,RS,NYK,1145,555,-3.128318771529047,1.119736002493315,-2.008582769035732,-0.0459856656694697,3.997695480087278,3.951709814417808,-2.707509826484187,1.758774094673865,-0.948735731810322,0.507566113774156,0.507566113774156,0.0,-3.508108634862063,0.7917821641165254,-2.716326470745538,-0.4865718366660386
776,Deividas Sirvydis,sirvyde01,2022,RS,DET,63,27,-8.540119553145216,11.7718768911837,3.231757338038486,-22.42278184644309,2.926020634288505,-19.49676121215458,-11.87667429408865,10.73205595148317,-1.144618342605485,0.0224578772631653,0.0224578772631653,0.0,-9.740984090818054,10.39447634149269,0.653492250674633,1.551508602728435
777,Javonte Smart,smartja01,2022,RS,MIL,333,160,-5.341429876115095,0.1526717384954887,-5.188758137619606,-3.987012937967708,0.6278310409186769,-3.359181897049031,-5.417376479361903,0.2500916972602796,-5.167284782101623,-0.1967656878449764,-0.1967656878449764,0.0,-3.270673432479305,-1.074075833182238,-4.344749265661543,-0.2848659171640953
778,Javonte Smart,smartja01,2022,RS,MIA,85,40,4.761322924856813,-1.031946183553359,3.729376741303454,-8.372095908671334,-7.670506769321261,-16.04260267799259,2.307096335422195,-2.495221809078145,-0.1881254736559499,0.0527696789868624,0.0527696789868624,0.0,-0.8303165759772335,-2.797834809476019,-3.628151385453252,0.9313927967522576
779,Marcus Smart,smartma01,2022,PO,BOS,1537,760,1.320348080089983,1.430430204252148,2.750778284342131,0.4469359316610081,-3.534275461478801,-3.087339529817793,1.194820862337644,0.3973794104579856,1.592200272795629,1.748545727989014,0.0,1.748545727989014,1.86137094945431,1.413224358639097,3.274595308093406,0.6747109539038479
780,Marcus Smart,smartma01,2022,RS,BOS,4736,2296,0.8365351029365149,1.805242331269917,2.641777434206432,2.615518341766706,2.480986721910792,5.096505063677498,1.231934328621831,1.99803075902578,3.229965087647611,7.100023006241686,7.100023006241686,0.0,1.577593849644036,2.514973411660443,4.092567261304478,1.355877101107454
781,Dennis Smith Jr.,smithde03,2022,RS,POR,1351,638,-1.985582078529662,0.1890060650973094,-1.796576013432352,-3.898285434767573,0.5803440880511951,-3.317941346716378,-2.464668101939113,0.3495795820562856,-2.115088519882828,0.2064784347629862,0.2064784347629862,0.0,-1.961899226778544,-0.0888429682375012,-2.050742195016045,-0.0919747263837397
782,Ish Smith,smithis01,2022,RS,CHA,1094,511,-2.991427200427824,-1.206700874587742,-4.198128075015565,-7.472351950623195,-1.332935041654686,-8.805286992277882,-4.127921770315315,-1.284605806811258,-5.412527577126573,-0.6901869749625952,-0.6901869749625952,0.0,-3.030974770301873,-2.159519697320834,-5.190494467622706,-0.5714242644222481
783,Ish Smith,smithis01,2022,RS,WAS,1268,615,-0.8461158386131502,-2.46966029088942,-3.31577612950257,0.621665320650926,-2.42205077181098,-1.800385451160054,-0.57075695616996,-2.582523195363289,-3.153280151533249,-0.1246181205940539,-0.1246181205940539,0.0,-1.323537434153129,-2.408429806650012,-3.731967240803141,-1.517608224846025
784,Jalen Smith,smithja04,2022,RS,IND,1132,543,0.4281697530584273,-2.065168202539433,-1.636998449481005,1.598708531802817,0.1033172400151346,1.702025771817952,0.7014171407671085,-1.672308933088204,-0.970891792321096,0.4905039279896545,0.4905039279896545,0.0,0.7570362528413584,-2.164794211231055,-1.407757958389697,-0.4824256249119934
